priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange,Timestamp
0,HINDUNILVREQN,-9.9,HINDUNILVR,EQ,N,1952.1,893136,1962.0,1968.9,1949.0,1962.0,1749278306.88,2667.2,1926.2,1726940931074.16,2026-09-17 14:21:43,0,-24.03,-5.0,17-Sep-2025,17-Aug-2026,26.810887822435514,-1.3446163430588725,,,HINDUSTAN UNILEVER LIMITED,-0.5,2026-09-17 14:22:44
0,SUNPHARMAEQN,7.6,SUNPHARMA,EQ,N,1861.1,932970,1853.5,1864.2,1847.4,1853.5,1733010434.4,2046.9,1548.0,1962420125639.43,2026-09-17 14:21:47,0,14.89,-1.09,17-Sep-2025,17-Aug-2026,9.077141042552151,-20.22609819121447,,,SUN PHARMACEUTICAL INDUSTRIES LIMITED,0.41,2026-09-17 14:22:44
0,ONGCEQN,-4.76,ONGC,EQ,N,232.04,7383691,235.1,235.65,231.25,236.8,1719735470.81,307.5,227.65,898992401109.33,2026-09-17 14:21:46,0,-2.03,-2.69,17-Sep-2025,17-Aug-2026,24.539837398373983,-1.9283988578958928,,,OIL & NATURAL GAS CORPORATION LIMITED,-2.01,2026-09-17 14:22:44
0,TITANEQN,-54.0,TITAN,EQ,N,4854.5,351591,4895.0,4915.5,4845.5,4908.5,1712409901.86,5186.7,3303.1,1997620955408.4,2026-09-17 14:21:42,0,37.77,-4.24,17-Sep-2025,17-Aug-2026,6.404843156534984,-46.96799975780328,,,TITAN COMPANY LIMITED,-1.1,2026-09-17 14:22:44
0,TATACONSUMEQN,10.6,TATACONSUM,EQ,N,1010.7,1384161,1003.1,1020.3,999.0,1000.1,1400161901.16,1282.7,986.0,656379534824.48,2026-09-17 14:21:47,0,-11.05,-5.77,17-Sep-2025,17-Aug-2026,21.205270133312546,-2.5050709939148073,,,TATA CONSUMER PRODUCTS LIMITED,1.06,2026-09-17 14:22:44
0,ADANIENTEQN,6.6,ADANIENT,EQ,N,2926.6,472271,2930.1,2945.0,2907.0,2920.0,1383664298.51,3245.0,1753.0,875656880240.17,2026-09-17 14:21:46,0,25.53,-2.65,17-Sep-2025,17-Aug-2026,9.812018489984592,-66.94808899030234,,,ADANI ENTERPRISES LIMITED,0.23,2026-09-17 14:22:44
0,ULTRACEMCOEQN,108.0,ULTRACEMCO,EQ,N,10808.0,127382,10740.0,10834.0,10703.0,10700.0,1372435322.94,13110.0,10325.0,1275052100903.41,2026-09-17 14:21:42,0,-15.06,-7.5,17-Sep-2025,17-Aug-2026,17.55911517925248,-4.677966101694915,,,ULTRATECH CEMENT LIMITED,1.01,2026-09-17 14:22:44
0,JSWSTEELEQN,2.6,JSWSTEEL,EQ,N,1251.5,1077248,1248.9,1256.6,1242.1,1248.9,1346312232.96,1351.0,1073.2,1170646655605.98,2026-09-17 14:21:44,0,12.65,-2.06,17-Sep-2025,17-Aug-2026,7.364914877868245,-16.613865076407006,,,JSW STEEL LIMITED,0.21,2026-09-17 14:22:44
0,TMPVEQN,4.45,TMPV,EQ,N,305.45,4033329,301.0,307.65,299.75,301.0,1227180681.54,739.7,294.3,636638100076.06,2026-09-17 14:21:47,0,-57.51,-7.47,17-Sep-2025,17-Aug-2026,58.70623225632013,-3.7886510363574586,,,TATA MOTORS PASSENGER VEHICLES LIMITED,1.48,2026-09-17 14:22:44
0,GRASIMEQN,-22.4,GRASIM,EQ,N,3164.6,369553,3190.0,3205.0,3159.0,3187.0,1177872581.37,3411.1,2502.5,1190113984201.33,2026-09-17 14:21:47,0,10.44,-2.65,17-Sep-2025,17-Aug-2026,7.2264079036088065,-26.45754245754246,,,GRASIM INDUSTRIES LIMITED,-0.7,2026-09-17 14:22:44
0,BAJAJ-AUTOEQN,-113.0,BAJAJ-AUTO,EQ,N,11480.0,91138,11568.0,11576.0,11435.0,11593.0,1049580751.82,12470.0,8491.5,1246704129717.56,2026-09-17 14:21:46,0,26.38,-1.57,17-Sep-2025,17-Aug-2026,7.939053728949479,-35.194017546958726,,,BAJAJ AUTO LIMITED,-0.97,2026-09-17 14:22:44
0,ADANIPORTSEQN,12.0,ADANIPORTS,EQ,N,1735.8,604813,1731.0,1738.8,1725.1,1723.8,1048618731.27,1891.1,1292.0,1275954504281.02,2026-09-17 14:21:46,0,23.45,2.65,17-Sep-2025,17-Aug-2026,8.212151657765322,-34.34984520123839,,,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,0.7,2026-09-17 14:22:44
0,NTPCEQN,3.05,NTPC,EQ,N,330.05,3153854,327.8,331.3,327.2,327.0,1040519511.68,414.4,315.55,1560810696671.53,2026-09-17 14:21:46,0,-1.87,-2.05,17-Sep-2025,17-Aug-2026,20.35472972972973,-4.595151323086674,,,NTPC LIMITED,0.93,2026-09-17 14:22:44
0,POWERGRIDEQN,0.9,POWERGRID,EQ,N,263.7,3836273,263.5,265.7,263.25,262.8,1016113629.51,324.95,250.0,1191065877544.69,2026-09-17 14:21:46,0,-8.18,-0.94,17-Sep-2025,17-Aug-2026,18.849053700569318,-5.48,,,POWER GRID CORPORATION OF INDIA LIMITED,0.34,2026-09-17 14:22:44
0,TRENTEQN,13.4,TRENT,EQ,N,2783.1,360529,2760.0,2811.0,2760.0,2769.7,1005493749.26,3498.67,2183.67,923435201197.64,2026-09-17 14:21:47,0,-19.68,-5.53,17-Sep-2025,17-Aug-2026,20.452629141931077,-27.45057632334556,,,TRENT LIMITED,0.48,2026-09-17 14:22:44
0,EICHERMOTEQN,28.5,EICHERMOT,EQ,N,7528.5,132102,7495.0,7550.5,7489.0,7500.0,994446682.74,8230.0,6442.0,1034663656989.83,2026-09-17 14:21:43,0,9.28,-6.46,17-Sep-2025,17-Aug-2026,8.523693803159174,-16.865880161440547,,,EICHER MOTORS LIMITED,0.38,2026-09-17 14:22:44
0,HCLTECHEQN,-7.9,HCLTECH,EQ,N,1245.1,788700,1242.2,1251.3,1235.3,1253.0,979896654.0,1780.1,1030.0,1308703391992.57,2026-09-17 14:21:44,0,-15.96,-6.03,17-Sep-2025,17-Aug-2026,30.05449132071232,-20.883495145631066,,,HCL TECHNOLOGIES LIMITED,-0.63,2026-09-17 14:22:44
0,NESTLEINDEQN,-7.9,NESTLEIND,EQ,N,1376.6,700521,1384.5,1391.7,1370.1,1384.5,965654188.08,1553.0,1145.0,984419505839.65,2026-09-17 14:21:46,0,14.38,-6.29,17-Sep-2025,17-Aug-2026,11.358660656793303,-20.22707423580786,,,NESTLE INDIA LIMITED,-0.57,2026-09-17 14:22:44
0,APOLLOHOSPEQN,50.5,APOLLOHOSP,EQ,N,8747.0,106840,8707.0,8797.5,8686.5,8696.5,935208982.4,9050.0,6696.5,897637021610.46,2026-09-17 14:21:46,0,10.89,-0.89,17-Sep-2025,17-Aug-2026,3.3480662983425415,-30.620473381617263,,,APOLLO HOSPITALS ENTERPRISE LIMITED,0.58,2026-09-17 14:22:44
0,WIPROEQN,-0.53,WIPRO,EQ,N,166.36,5540313,165.75,167.35,165.02,166.89,921963486.33,273.1,165.02,449233705303.83,2026-09-17 14:21:46,0,-34.53,-8.52,17-Sep-2025,17-Aug-2026,39.084584401318196,-0.8120227851169555,,,WIPRO LIMITED,-0.32,2026-09-17 14:22:44
0,ASIANPAINTEQN,30.8,ASIANPAINT,EQ,N,2447.4,367934,2424.0,2449.0,2421.0,2416.6,896051746.24,2985.7,2115.0,1103774701291.95,2026-09-17 14:21:46,0,-1.85,-8.93,17-Sep-2025,17-Aug-2026,18.029272867334292,-15.71631205673759,,,ASIAN PAINTS LIMITED,1.27,2026-09-17 14:22:44
0,COALINDIAEQN,-4.05,COALINDIA,EQ,N,418.2,2110192,421.1,422.8,417.55,422.25,885542072.8,491.25,369.6,999153768297.91,2026-09-17 14:21:46,0,4.62,2.39,17-Sep-2025,17-Aug-2026,14.870229007633588,-13.14935064935065,,,COAL INDIA LIMITED,-0.96,2026-09-17 14:22:44
0,MAXHEALTHEQN,14.0,MAXHEALTH,EQ,N,1039.0,774470,1022.1,1042.9,1021.1,1025.0,801994663.8,1221.9,903.0,770928871943.44,2026-09-17 14:21:42,0,-9.98,3.48,17-Sep-2025,17-Aug-2026,14.968491693264587,-15.060908084163898,,,MAX HEALTHCARE INSTITUTE LIMITED,1.37,2026-09-17 14:22:44
0,BAJAJFINSVEQN,15.3,BAJAJFINSV,EQ,N,1852.3,367400,1837.0,1863.0,1832.1,1837.0,678360012.0,2195.0,1597.0,1070173582757.95,2026-09-17 14:21:47,0,-9.9,-7.57,17-Sep-2025,17-Aug-2026,15.612756264236902,-15.986224170319348,,,BAJAJ FINSERV LIMITED,0.83,2026-09-17 14:22:44
0,CIPLAEQN,18.6,CIPLA,EQ,N,1376.6,394706,1362.5,1382.0,1351.6,1358.0,539709143.22,1673.0,1165.7,772099866028.46,2026-09-17 14:21:46,0,-11.73,-3.84,17-Sep-2025,17-Aug-2026,17.71667662881052,-18.092133482027965,,,CIPLA LIMITED,1.37,2026-09-17 14:22:44
1,NIFTY 50,69.0,NIFTY 50,,,23286.6,182586199,23195.25,23363.55,23193.65,23217.6,133811288506.86,26373.2,22182.55,,2026-09-17 14:22:43,0,-8.07,-4.12,16-Sep-2025,17-Aug-2026,11.703547540685241,-4.977110386317173,,,,0.3,2026-09-17 14:23:14
0,HDFCBANKEQN,-5.75,HDFCBANK,EQ,N,715.75,17073013,717.5,719.4,713.1,721.5,12222911466.96,1020.5,681.9,10939273771342.91,2026-09-17 14:22:46,0,-25.94,-1.82,17-Sep-2025,17-Aug-2026,29.86281234688878,-4.964070978149289,,,HDFC BANK LIMITED,-0.8,2026-09-17 14:23:14
0,ICICIBANKEQN,-6.1,ICICIBANK,EQ,N,1352.7,5468607,1352.0,1363.0,1349.1,1358.8,7411657753.17,1480.0,1187.6,9670748055950.69,2026-09-17 14:22:46,0,-4.69,-4.43,17-Sep-2025,17-Aug-2026,8.60135135135135,-13.901987201077803,,,ICICI BANK LIMITED,-0.45,2026-09-17 14:23:14
0,ETERNALEQN,7.3,ETERNAL,EQ,N,324.3,22604612,318.3,327.8,318.25,317.0,7346272853.88,368.45,212.6,2337977320016.56,2026-09-17 14:22:42,0,-1.2,1.98,17-Sep-2025,17-Aug-2026,11.982629936219297,-52.53998118532456,,,ETERNAL LIMITED,2.3,2026-09-17 14:23:14
0,RELIANCEEQN,5.2,RELIANCE,EQ,N,1245.2,5850702,1244.8,1253.4,1238.5,1240.0,7280789089.86,1611.8,1235.3,8387242995078.2,2026-09-17 14:22:47,0,-11.93,-5.38,17-Sep-2025,17-Aug-2026,22.744757414071223,-0.8014247551202137,,,RELIANCE INDUSTRIES LIMITED,0.42,2026-09-17 14:23:14
0,SBINEQN,-2.2,SBIN,EQ,N,989.2,6632766,991.2,1000.9,985.2,991.4,6572872123.02,1234.7,821.65,4077847859981.71,2026-09-17 14:22:47,0,15.41,-6.78,17-Sep-2025,17-Aug-2026,19.883372479144732,-20.391894358911944,,,STATE BANK OF INDIA,-0.22,2026-09-17 14:23:14
0,BHARTIARTLEQN,0.9,BHARTIARTL,EQ,N,1835.9,2870929,1841.8,1845.9,1827.6,1835.0,5274011410.16,2174.5,1740.5,5700991764814.0,2026-09-17 14:22:46,0,-5.43,-6.77,17-Sep-2025,17-Aug-2026,15.571395723154748,-5.481183567940247,,,BHARTI AIRTEL LIMITED,0.05,2026-09-17 14:23:14
0,M&MEQN,26.8,M&M,EQ,N,3096.8,1455639,3047.0,3127.8,3047.0,3070.0,4521287515.95,3839.9,2896.0,2757915836827.35,2026-09-17 14:22:47,0,-14.8,-8.7,17-Sep-2025,17-Aug-2026,19.352066460064066,-6.933701657458563,,,MAHINDRA & MAHINDRA LIMITED,0.87,2026-09-17 14:23:14
0,AXISBANKEQN,0.0,AXISBANK,EQ,N,1241.0,3375675,1238.0,1257.6,1233.0,1241.0,4218851101.5,1418.3,1104.0,3558391662633.38,2026-09-17 14:22:46,0,10.21,1.12,17-Sep-2025,17-Aug-2026,12.500881336811675,-12.409420289855072,,,AXIS BANK LIMITED,0.0,2026-09-17 14:23:14
0,LTEQN,50.1,LT,EQ,N,3857.8,1062715,3811.0,3875.0,3811.0,3807.7,4094555877.8,4440.0,3288.1,4502668416974.2,2026-09-17 14:22:46,0,4.68,-5.6,17-Sep-2025,17-Aug-2026,13.112612612612613,-17.326115385785105,,,LARSEN & TOUBRO LIMITED,1.32,2026-09-17 14:23:14
0,HDFCLIFEEQN,29.9,HDFCLIFE,EQ,N,560.1,7366334,532.9,560.95,529.95,530.2,4075203295.48,796.9,508.7,605351239999.57,2026-09-17 14:22:47,0,-27.08,3.15,17-Sep-2025,17-Aug-2026,29.715146191492032,-10.104187143699626,,,HDFC LIFE INSURANCE COMPANY LIMITED,5.64,2026-09-17 14:23:14
0,INFYEQN,-4.9,INFY,EQ,N,1055.1,3822236,1054.9,1059.4,1048.6,1060.0,4029171857.04,1728.0,982.4,3692002102357.62,2026-09-17 14:22:42,0,-30.69,-7.44,17-Sep-2025,17-Aug-2026,38.94097222222222,-7.4002442996742674,,,INFOSYS LIMITED,-0.46,2026-09-17 14:23:14
0,TCSEQN,4.2,TCS,EQ,N,2193.0,1740021,2171.0,2198.3,2162.5,2188.8,3796865023.68,3350.0,1976.8,2233251904214.32,2026-09-17 14:22:46,0,-30.89,-5.21,17-Sep-2025,17-Aug-2026,34.53731343283582,-10.93686766491299,,,TATA CONSULTANCY SERVICES LIMITED,0.19,2026-09-17 14:23:14
0,KOTAKBANKEQN,0.4,KOTAKBANK,EQ,N,415.4,8644383,415.0,417.6,412.5,415.0,3585257849.25,453.2,345.5,3050922085172.12,2026-09-17 14:22:46,0,1.3,5.78,17-Sep-2025,17-Aug-2026,8.340688437775816,-20.231548480463097,,,KOTAK MAHINDRA BANK LIMITED,0.1,2026-09-17 14:23:14
0,SHRIRAMFINEQN,14.7,SHRIRAMFIN,EQ,N,993.7,3497308,979.0,1005.5,978.3,979.0,3474540524.92,1153.7,603.15,1386180817634.04,2026-09-17 14:22:46,0,59.44,-11.43,17-Sep-2025,17-Aug-2026,13.868423333622259,-64.75172013595291,,,SHRIRAM FINANCE LIMITED,1.5,2026-09-17 14:23:14
0,TATASTEELEQN,2.25,TATASTEEL,EQ,N,185.25,17417239,183.0,185.39,182.87,183.0,3212261388.77,224.4,160.06,1526843550391.19,2026-09-17 14:22:45,0,8.11,-0.4,17-Sep-2025,17-Aug-2026,17.446524064171122,-15.737848306884919,,,TATA STEEL LIMITED,1.23,2026-09-17 14:23:14
0,BAJFINANCEEQN,5.7,BAJFINANCE,EQ,N,1011.9,3036513,1010.0,1027.9,1010.0,1006.2,3090502201.14,1176.4,787.9,2707472928381.87,2026-09-17 14:22:46,0,0.42,-7.12,17-Sep-2025,17-Aug-2026,13.98333900034002,-28.430003807589795,,,BAJAJ FINANCE LIMITED,0.57,2026-09-17 14:23:14
0,ITCEQN,2.25,ITC,EQ,N,266.4,11072885,264.8,268.5,264.1,264.15,2947491258.15,426.4,255.5,2560889617118.25,2026-09-17 14:22:47,0,-34.93,-2.45,17-Sep-2025,17-Aug-2026,37.5234521575985,-4.26614481409002,,,ITC LIMITED,0.85,2026-09-17 14:23:14
0,TECHMEQN,-1.8,TECHM,EQ,N,1556.2,1628252,1545.1,1569.7,1538.0,1558.0,2531638774.64,1854.0,1304.1,985698903911.53,2026-09-17 14:22:47,0,0.58,-3.34,17-Sep-2025,17-Aug-2026,16.06256742179072,-19.331339621194694,,,TECH MAHINDRA LIMITED,-0.12,2026-09-17 14:23:14
0,BELEQN,8.8,BEL,EQ,N,394.55,6122665,387.0,395.9,387.0,385.75,2408840090.95,473.45,380.45,1410100133384.93,2026-09-17 14:22:45,0,-4.28,-4.34,17-Sep-2025,17-Aug-2026,16.664906537121134,-3.7061374687869626,,,BHARAT ELECTRONICS LIMITED,2.28,2026-09-17 14:23:14
0,MARUTIEQN,199.0,MARUTI,EQ,N,12365.0,193901,12165.0,12409.0,12127.0,12166.0,2386130193.92,17370.0,12127.0,1608957486447.94,2026-09-17 14:22:46,0,-21.75,-10.14,17-Sep-2025,17-Aug-2026,28.814047207829592,-1.9625628762266019,,,MARUTI SUZUKI INDIA LIMITED,1.64,2026-09-17 14:23:14
0,SBILIFEEQN,69.0,SBILIFE,EQ,N,1766.9,1294119,1693.0,1771.1,1689.0,1697.9,2257525889.55,2132.0,1652.9,792497990425.93,2026-09-17 14:22:47,0,-2.06,-1.31,17-Sep-2025,17-Aug-2026,17.124765478424013,-6.896968963639663,,,SBI LIFE INSURANCE COMPANY LIMITED,4.06,2026-09-17 14:23:14
0,JIOFINEQN,3.81,JIOFIN,EQ,N,228.65,9518406,225.0,230.36,225.0,224.84,2175241323.18,321.6,223.3,748254493474.12,2026-09-17 14:22:47,0,-27.61,-8.45,17-Sep-2025,17-Aug-2026,28.9023631840796,-2.395879982086879,,,JIO FINANCIAL SERVICES LIMITED,1.69,2026-09-17 14:23:14
0,DRREDDYEQN,29.5,DRREDDY,EQ,N,1169.5,1837802,1140.0,1189.8,1140.0,1140.0,2149713755.44,1414.9,1101.0,710920365570.31,2026-09-17 14:22:42,0,-10.84,-1.91,17-Sep-2025,17-Aug-2026,17.34398190684854,-6.2216167120799275,,,DR. REDDY'S LABORATORIES LIMITED,2.59,2026-09-17 14:23:14
0,HINDALCOEQN,5.7,HINDALCO,EQ,N,978.4,2118128,972.0,987.2,970.5,972.7,2077078679.36,1176.0,731.95,1413095782335.41,2026-09-17 14:22:42,0,30.44,-6.81,17-Sep-2025,17-Aug-2026,16.802721088435373,-33.67033267299679,,,HINDALCO INDUSTRIES LIMITED,0.59,2026-09-17 14:23:14
0,INDIGOEQN,111.5,INDIGO,EQ,N,4845.0,418844,4746.5,4854.0,4746.5,4733.5,2014224984.44,5970.0,3895.2,1094099088886.82,2026-09-17 14:22:42,0,-15.69,-8.16,17-Sep-2025,17-Aug-2026,18.844221105527637,-24.38385705483672,,,INTERGLOBE AVIATION LIMITED,2.36,2026-09-17 14:23:14
0,HINDUNILVREQN,-9.6,HINDUNILVR,EQ,N,1952.4,893459,1962.0,1968.9,1949.0,1962.0,1749910928.22,2667.2,1926.2,1727471753081.66,2026-09-17 14:22:42,0,-24.03,-5.0,17-Sep-2025,17-Aug-2026,26.799640071985603,-1.36019104973523,,,HINDUSTAN UNILEVER LIMITED,-0.49,2026-09-17 14:23:14
0,SUNPHARMAEQN,8.3,SUNPHARMA,EQ,N,1861.8,934671,1853.5,1864.2,1847.4,1853.5,1736179422.63,2046.9,1548.0,1965587874026.26,2026-09-17 14:22:47,0,14.89,-1.09,17-Sep-2025,17-Aug-2026,9.042942986955884,-20.271317829457363,,,SUN PHARMACEUTICAL INDUSTRIES LIMITED,0.45,2026-09-17 14:23:14
0,ONGCEQN,-4.67,ONGC,EQ,N,232.13,7401838,235.1,235.65,231.25,236.8,1723962088.58,307.5,227.65,899186082684.89,2026-09-17 14:22:45,0,-2.01,-2.67,17-Sep-2025,17-Aug-2026,24.510569105691058,-1.967933230836811,,,OIL & NATURAL GAS CORPORATION LIMITED,-1.97,2026-09-17 14:23:14
0,TITANEQN,-53.5,TITAN,EQ,N,4855.0,352357,4895.0,4915.5,4845.5,4908.5,1716126579.94,5186.7,3303.1,1998238521655.95,2026-09-17 14:22:46,0,37.81,-4.21,17-Sep-2025,17-Aug-2026,6.395203115661211,-46.98313705307136,,,TITAN COMPANY LIMITED,-1.09,2026-09-17 14:23:14
0,TATACONSUMEQN,10.2,TATACONSUM,EQ,N,1010.3,1386277,1003.1,1020.3,999.0,1000.1,1402302362.12,1282.7,986.0,656249648699.05,2026-09-17 14:22:46,0,-11.09,-5.81,17-Sep-2025,17-Aug-2026,21.23645435409683,-2.464503042596349,,,TATA CONSUMER PRODUCTS LIMITED,1.02,2026-09-17 14:23:14
0,ADANIENTEQN,7.6,ADANIENT,EQ,N,2927.6,474893,2930.1,2945.0,2907.0,2920.0,1391341511.4,3245.0,1753.0,877063966751.55,2026-09-17 14:22:47,0,25.54,-2.65,17-Sep-2025,17-Aug-2026,9.781201848998458,-67.00513405590416,,,ADANI ENTERPRISES LIMITED,0.26,2026-09-17 14:23:14
0,ULTRACEMCOEQN,113.0,ULTRACEMCO,EQ,N,10813.0,127564,10740.0,10834.0,10703.0,10700.0,1374402600.08,13110.0,10325.0,1275878141135.37,2026-09-17 14:22:46,0,-15.0,-7.43,17-Sep-2025,17-Aug-2026,17.520976353928297,-4.72639225181598,,,ULTRATECH CEMENT LIMITED,1.06,2026-09-17 14:23:14
0,JSWSTEELEQN,2.2,JSWSTEEL,EQ,N,1251.1,1078480,1248.9,1256.6,1242.1,1248.9,1347851949.6,1351.0,1073.2,1170178995548.61,2026-09-17 14:22:43,0,12.61,-2.09,17-Sep-2025,17-Aug-2026,7.394522575869726,-16.576593365635482,,,JSW STEEL LIMITED,0.18,2026-09-17 14:23:14
0,TMPVEQN,4.6,TMPV,EQ,N,305.6,4053948,301.0,307.65,299.75,301.0,1233494757.96,739.7,294.3,637159165798.82,2026-09-17 14:22:46,0,-57.51,-7.45,17-Sep-2025,17-Aug-2026,58.68595376503988,-3.8396194359497113,,,TATA MOTORS PASSENGER VEHICLES LIMITED,1.53,2026-09-17 14:23:14
0,GRASIMEQN,-22.0,GRASIM,EQ,N,3165.0,369812,3190.0,3205.0,3159.0,3187.0,1178690693.24,3411.1,2502.5,1191017010936.1,2026-09-17 14:22:47,0,10.46,-2.63,17-Sep-2025,17-Aug-2026,7.21468148104717,-26.473526473526473,,,GRASIM INDUSTRIES LIMITED,-0.69,2026-09-17 14:23:14
0,BAJAJ-AUTOEQN,-116.0,BAJAJ-AUTO,EQ,N,11477.0,91317,11568.0,11576.0,11435.0,11593.0,1051635793.44,12470.0,8491.5,1246269775870.43,2026-09-17 14:22:46,0,26.34,-1.59,17-Sep-2025,17-Aug-2026,7.963111467522053,-35.15868809986457,,,BAJAJ AUTO LIMITED,-1.0,2026-09-17 14:23:14
0,ADANIPORTSEQN,11.5,ADANIPORTS,EQ,N,1735.3,605563,1731.0,1738.8,1725.1,1723.8,1049919073.77,1891.1,1292.0,1277058016594.46,2026-09-17 14:22:45,0,23.41,2.62,17-Sep-2025,17-Aug-2026,8.23859129607107,-34.311145510835914,,,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,0.67,2026-09-17 14:23:14
0,NTPCEQN,3.1,NTPC,EQ,N,330.1,3175999,327.8,331.3,327.2,327.0,1047825590.08,414.4,315.55,1560574317647.35,2026-09-17 14:22:45,0,-1.87,-2.05,17-Sep-2025,17-Aug-2026,20.342664092664094,-4.610996672476628,,,NTPC LIMITED,0.95,2026-09-17 14:23:14
0,POWERGRIDEQN,0.95,POWERGRID,EQ,N,263.75,3847239,263.5,265.7,263.25,262.8,1018979721.54,324.95,250.0,1190840083065.53,2026-09-17 14:22:45,0,-8.15,-0.9,17-Sep-2025,17-Aug-2026,18.833666717956607,-5.5,,,POWER GRID CORPORATION OF INDIA LIMITED,0.36,2026-09-17 14:23:14
0,TRENTEQN,14.0,TRENT,EQ,N,2783.7,360980,2760.0,2811.0,2760.0,2769.7,1006747951.4,3498.67,2183.67,923435201197.64,2026-09-17 14:22:46,0,-19.66,-5.51,17-Sep-2025,17-Aug-2026,20.435479768026134,-27.478053002514116,,,TRENT LIMITED,0.51,2026-09-17 14:23:14
0,EICHERMOTEQN,30.0,EICHERMOT,EQ,N,7530.0,133699,7495.0,7550.5,7489.0,7500.0,1006471365.11,8230.0,6442.0,1034732378008.49,2026-09-17 14:22:42,0,9.25,-6.48,17-Sep-2025,17-Aug-2026,8.50546780072904,-16.889164855634895,,,EICHER MOTORS LIMITED,0.4,2026-09-17 14:23:14
0,HCLTECHEQN,-7.7,HCLTECH,EQ,N,1245.3,789624,1242.2,1251.3,1235.3,1253.0,981044650.08,1780.1,1030.0,1308913659247.07,2026-09-17 14:22:42,0,-15.96,-6.04,17-Sep-2025,17-Aug-2026,30.04325599685411,-20.902912621359224,,,HCL TECHNOLOGIES LIMITED,-0.61,2026-09-17 14:23:14
0,NESTLEINDEQN,-7.7,NESTLEIND,EQ,N,1376.8,704121,1384.5,1391.7,1370.1,1384.5,970609674.87,1553.0,1145.0,984419505839.65,2026-09-17 14:22:47,0,14.37,-6.31,17-Sep-2025,17-Aug-2026,11.345782356728911,-20.24454148471616,,,NESTLE INDIA LIMITED,-0.56,2026-09-17 14:23:14
0,APOLLOHOSPEQN,53.0,APOLLOHOSP,EQ,N,8749.5,107046,8707.0,8797.5,8686.5,8696.5,937011104.1,9050.0,6696.5,897944888429.35,2026-09-17 14:22:45,0,10.92,-0.86,17-Sep-2025,17-Aug-2026,3.320441988950276,-30.65780631673262,,,APOLLO HOSPITALS ENTERPRISE LIMITED,0.61,2026-09-17 14:23:14
0,WIPROEQN,-0.59,WIPRO,EQ,N,166.3,5552753,165.75,167.35,165.02,166.89,924033626.73,273.1,165.02,449557808259.62,2026-09-17 14:22:46,0,-34.57,-8.58,17-Sep-2025,17-Aug-2026,39.106554375686564,-0.7756635559326143,,,WIPRO LIMITED,-0.35,2026-09-17 14:23:14
0,ASIANPAINTEQN,31.0,ASIANPAINT,EQ,N,2447.6,369050,2424.0,2449.0,2421.0,2416.6,898784370.0,2985.7,2115.0,1103774701291.95,2026-09-17 14:22:45,0,-1.84,-8.93,17-Sep-2025,17-Aug-2026,18.022574270690292,-15.725768321513002,,,ASIAN PAINTS LIMITED,1.28,2026-09-17 14:23:14
0,COALINDIAEQN,-4.0,COALINDIA,EQ,N,418.25,2113941,421.1,422.8,417.55,422.25,887115340.65,491.25,369.6,999034338012.43,2026-09-17 14:22:45,0,4.63,2.4,17-Sep-2025,17-Aug-2026,14.860050890585242,-13.162878787878787,,,COAL INDIA LIMITED,-0.95,2026-09-17 14:23:14
0,MAXHEALTHEQN,13.8,MAXHEALTH,EQ,N,1038.8,775059,1022.1,1042.9,1021.1,1025.0,802604596.86,1221.9,903.0,771151533598.96,2026-09-17 14:22:47,0,-9.97,3.5,17-Sep-2025,17-Aug-2026,14.984859644815451,-15.03875968992248,,,MAX HEALTHCARE INSTITUTE LIMITED,1.35,2026-09-17 14:23:14
0,BAJAJFINSVEQN,15.5,BAJAJFINSV,EQ,N,1852.5,368035,1837.0,1863.0,1832.1,1837.0,679536143.65,2195.0,1597.0,1070578076012.77,2026-09-17 14:22:47,0,-9.94,-7.61,17-Sep-2025,17-Aug-2026,15.60364464692483,-15.998747651847214,,,BAJAJ FINSERV LIMITED,0.84,2026-09-17 14:23:14
0,CIPLAEQN,18.8,CIPLA,EQ,N,1376.8,394780,1362.5,1382.0,1351.6,1358.0,539810328.6,1673.0,1165.7,772660985117.14,2026-09-17 14:22:45,0,-11.72,-3.82,17-Sep-2025,17-Aug-2026,17.70472205618649,-18.10929055503131,,,CIPLA LIMITED,1.38,2026-09-17 14:23:14
1,NIFTY 50,69.0,NIFTY 50,,,23286.6,182586199,23195.25,23363.55,23193.65,23217.6,133811288506.86,26373.2,22182.55,,2026-09-17 14:22:43,0,-8.07,-4.12,16-Sep-2025,17-Aug-2026,11.703547540685241,-4.977110386317173,,,,0.3,2026-09-17 14:23:44
0,HDFCBANKEQN,-5.75,HDFCBANK,EQ,N,715.75,17073013,717.5,719.4,713.1,721.5,12222911466.96,1020.5,681.9,10939273771342.91,2026-09-17 14:22:46,0,-25.94,-1.82,17-Sep-2025,17-Aug-2026,29.86281234688878,-4.964070978149289,,,HDFC BANK LIMITED,-0.8,2026-09-17 14:23:44
