priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange,Timestamp
0,NESTLEINDEQN,-20.7,NESTLEIND,EQ,N,1500.0,1408050,1529.0,1529.0,1498.8,1520.7,2127296020.5,1532.6,1084.7,1072508177483.64,2026-07-31 14:30:46,0,33.47,6.75,31-Jul-2025,30-Jun-2026,2.127104267258254,-38.287083986355675,,,NESTLE INDIA LIMITED,-1.36,2026-07-31 14:32:02
0,HINDUNILVREQN,-6.7,HINDUNILVR,EQ,N,2101.2,897430,2119.6,2119.6,2091.1,2107.9,1885760684.7,2750.0,2016.0,1858673259269.31,2026-07-31 14:30:44,0,-16.67,-0.81,31-Jul-2025,30-Jun-2026,23.592727272727274,-4.226190476190476,,,HINDUSTAN UNILEVER LIMITED,-0.32,2026-07-31 14:32:02
0,ADANIENTEQN,-25.2,ADANIENT,EQ,N,3023.9,610794,3051.0,3067.5,3006.9,3049.1,1850724143.82,3245.0,1753.0,905195213173.19,2026-07-31 14:30:44,0,28.08,-0.44,31-Jul-2025,30-Jun-2026,6.813559322033898,-72.49857387335996,,,ADANI ENTERPRISES LIMITED,-0.83,2026-07-31 14:32:02
0,ASIANPAINTEQN,5.8,ASIANPAINT,EQ,N,2752.0,617098,2773.9,2774.9,2732.4,2746.2,1697488494.48,2985.7,2115.0,1241047547783.72,2026-07-31 14:30:44,0,14.85,4.41,31-Jul-2025,30-Jun-2026,7.8273101785176005,-30.11820330969267,,,ASIAN PAINTS LIMITED,0.21,2026-07-31 14:32:02
0,BAJAJ-AUTOEQN,76.5,BAJAJ-AUTO,EQ,N,11508.5,145873,11475.0,11590.0,11329.5,11432.0,1680559071.1,11590.0,7858.5,1270981394989.92,2026-07-31 14:30:46,0,43.71,18.45,31-Jul-2025,30-Jun-2026,0.7031924072476272,-46.44652287332188,,,BAJAJ AUTO LIMITED,0.67,2026-07-31 14:32:02
0,APOLLOHOSPEQN,-42.5,APOLLOHOSP,EQ,N,8945.5,186264,9025.0,9036.5,8931.0,8988.0,1671317069.76,9036.5,6696.5,917750987111.27,2026-07-31 14:30:44,0,19.23,2.97,31-Jul-2025,30-Jun-2026,1.0070270569357604,-33.58470842977675,,,APOLLO HOSPITALS ENTERPRISE LIMITED,-0.47,2026-07-31 14:32:02
0,COALINDIAEQN,2.45,COALINDIA,EQ,N,414.15,4045392,413.0,415.1,410.15,417.2,1671070527.36,491.25,368.65,989241054603.34,2026-07-31 14:30:45,0,10.0,-5.71,31-Jul-2025,30-Jun-2026,15.694656488549619,-12.3423301234233,,,COAL INDIA LIMITED,0.6,2026-07-31 14:32:02
0,NTPCEQN,2.3,NTPC,EQ,N,347.15,4764791,344.1,347.4,343.55,344.85,1646187642.59,414.4,315.55,1640943185869.12,2026-07-31 14:30:46,0,3.84,-2.68,31-Jul-2025,30-Jun-2026,16.228281853281853,-10.014260814450958,,,NTPC LIMITED,0.67,2026-07-31 14:32:02
0,KOTAKBANKEQN,0.65,KOTAKBANK,EQ,N,390.05,4038779,390.2,391.85,388.4,389.4,1574841095.47,453.2,345.5,2863966389914.15,2026-07-31 14:30:42,0,-1.43,-0.56,31-Jul-2025,30-Jun-2026,13.934245366284202,-12.894356005788712,,,KOTAK MAHINDRA BANK LIMITED,0.17,2026-07-31 14:32:02
0,MAXHEALTHEQN,-27.3,MAXHEALTH,EQ,N,1097.5,1415791,1126.0,1132.0,1091.2,1124.8,1572504905.79,1301.7,903.0,814613965096.64,2026-07-31 14:30:46,0,-11.97,-2.86,31-Jul-2025,30-Jun-2026,15.687178305293079,-21.539313399778518,,,MAX HEALTHCARE INSTITUTE LIMITED,-2.43,2026-07-31 14:32:02
0,ONGCEQN,0.24,ONGC,EQ,N,241.83,6494189,241.58,242.17,238.17,241.59,1561527745.05,307.5,227.65,936837780973.34,2026-07-31 14:30:44,0,0.36,2.97,31-Jul-2025,30-Jun-2026,21.35609756097561,-6.22886009224687,,,OIL & NATURAL GAS CORPORATION LIMITED,0.1,2026-07-31 14:32:02
0,INDIGOEQN,-56.5,INDIGO,EQ,N,5174.0,269159,5260.0,5282.0,5137.5,5230.5,1406277718.89,6232.5,3895.2,1167460385335.81,2026-07-31 14:30:45,0,-12.48,-3.64,31-Jul-2025,30-Jun-2026,16.983553951062976,-32.830149928116654,,,INTERGLOBE AVIATION LIMITED,-1.08,2026-07-31 14:32:02
0,POWERGRIDEQN,-1.9,POWERGRID,EQ,N,283.8,4881967,286.3,287.4,283.0,285.7,1387015644.37,324.95,250.0,1281609463686.0,2026-07-31 14:30:46,0,-2.44,-0.84,31-Jul-2025,30-Jun-2026,12.66348669026004,-13.52,,,POWER GRID CORPORATION OF INDIA LIMITED,-0.67,2026-07-31 14:32:02
0,TRENTEQN,11.1,TRENT,EQ,N,3010.3,432326,3008.0,3026.7,2990.9,2999.2,1300025898.3,3782.67,2183.67,999022171672.96,2026-07-31 14:30:46,0,-10.02,-8.3,31-Jul-2025,30-Jun-2026,20.418646088609368,-37.85507883517198,,,TRENT LIMITED,0.37,2026-07-31 14:32:02
0,TATACONSUMEQN,-8.4,TATACONSUM,EQ,N,1085.8,983595,1098.9,1098.9,1081.8,1094.2,1068262857.6,1282.7,1007.2,705124661536.45,2026-07-31 14:30:46,0,1.07,0.85,31-Jul-2025,30-Jun-2026,15.350432681063381,-7.803812549642574,,,TATA CONSUMER PRODUCTS LIMITED,-0.77,2026-07-31 14:32:02
0,CIPLAEQN,6.0,CIPLA,EQ,N,1472.4,696215,1473.4,1478.8,1462.3,1466.4,1025538619.3,1673.0,1165.7,826627205161.1,2026-07-31 14:30:47,0,-5.21,0.56,31-Jul-2025,30-Jun-2026,11.990436341900777,-26.310371450630523,,,CIPLA LIMITED,0.41,2026-07-31 14:32:02
0,JSWSTEELEQN,-1.0,JSWSTEEL,EQ,N,1269.8,797271,1276.4,1282.2,1262.0,1270.8,1012039861.98,1328.0,1018.0,1187482417671.26,2026-07-31 14:30:45,0,21.13,3.54,31-Jul-2025,30-Jun-2026,4.382530120481928,-24.73477406679764,,,JSW STEEL LIMITED,-0.08,2026-07-31 14:32:02
0,DRREDDYEQN,7.2,DRREDDY,EQ,N,1152.0,647002,1152.0,1154.3,1141.7,1144.8,742991216.72,1414.9,1101.0,700400523143.0,2026-07-31 14:30:45,0,-9.31,-15.11,31-Jul-2025,30-Jun-2026,18.58081843239805,-4.632152588555858,,,DR. REDDY'S LABORATORIES LIMITED,0.63,2026-07-31 14:32:02
0,SBILIFEEQN,2.0,SBILIFE,EQ,N,1879.5,366662,1885.0,1898.9,1870.6,1877.5,690930539.56,2132.0,1700.4,842212485674.82,2026-07-31 14:30:47,0,2.1,6.44,31-Jul-2025,30-Jun-2026,11.843339587242026,-10.532815808045166,,,SBI LIFE INSURANCE COMPANY LIMITED,0.11,2026-07-31 14:32:02
0,GRASIMEQN,-5.2,GRASIM,EQ,N,3099.6,183217,3115.7,3135.9,3093.5,3104.8,570801570.48,3246.0,2502.5,1165644896880.44,2026-07-31 14:30:47,0,12.9,0.02,31-Jul-2025,30-Jun-2026,4.510166358595194,-23.86013986013986,,,GRASIM INDUSTRIES LIMITED,-0.17,2026-07-31 14:32:02
1,NIFTY 50,77.95,NIFTY 50,,,24395.1,284074459,24361.45,24429.4,24299.7,24317.15,240133957302.65,26373.2,22182.55,,2026-07-31 14:31:44,0,-1.51,2.22,30-Jul-2025,30-Jun-2026,7.500417090076289,-9.974281586201768,,,,0.32,2026-07-31 14:32:33
0,BAJFINANCEEQN,95.1,BAJFINANCE,EQ,N,1148.6,33877629,1095.0,1151.5,1083.6,1053.5,37937524059.36,1151.5,787.9,3071231137219.75,2026-07-31 14:31:02,0,30.24,14.23,31-Jul-2025,30-Jun-2026,0.2518454190186713,-45.77992130981089,,,BAJAJ FINANCE LIMITED,9.03,2026-07-31 14:32:33
0,M&MEQN,130.3,M&M,EQ,N,3414.0,5208932,3379.9,3457.0,3243.3,3283.7,17655102031.48,3839.9,2896.0,3040135257149.6,2026-07-31 14:31:01,0,6.56,11.22,31-Jul-2025,30-Jun-2026,11.091434672777936,-17.886740331491712,,,MAHINDRA & MAHINDRA LIMITED,3.97,2026-07-31 14:32:33
0,HDFCBANKEQN,-5.45,HDFCBANK,EQ,N,748.5,13778382,753.95,757.55,748.0,753.95,10345222557.06,1020.5,726.65,11433106988126.46,2026-07-31 14:30:59,0,-25.82,-6.2,31-Jul-2025,30-Jun-2026,26.65360117589417,-3.0069497006812083,,,HDFC BANK LIMITED,-0.72,2026-07-31 14:32:33
0,INFYEQN,-21.7,INFY,EQ,N,1133.4,9088925,1118.9,1139.3,1107.2,1155.1,10243218475.0,1728.0,982.4,3963199704659.77,2026-07-31 14:31:01,0,-24.93,13.23,31-Jul-2025,30-Jun-2026,34.40972222222222,-15.370521172638437,,,INFOSYS LIMITED,-1.88,2026-07-31 14:32:33
0,BHARTIARTLEQN,14.3,BHARTIARTL,EQ,N,1971.1,4486154,1969.0,1976.4,1947.4,1956.8,8812062579.12,2174.5,1740.5,6121041530062.15,2026-07-31 14:30:59,0,2.96,6.43,31-Jul-2025,30-Jun-2026,9.353874453897447,-13.24906636024131,,,BHARTI AIRTEL LIMITED,0.73,2026-07-31 14:32:33
0,ETERNALEQN,-6.5,ETERNAL,EQ,N,304.15,26744429,312.5,316.0,301.8,310.65,8212679257.32,368.45,212.6,2193070307582.61,2026-07-31 14:31:02,0,-1.22,14.91,31-Jul-2025,30-Jun-2026,17.45148595467499,-43.0620884289746,,,ETERNAL LIMITED,-2.09,2026-07-31 14:32:33
0,SBINEQN,3.3,SBIN,EQ,N,1028.6,7864236,1028.1,1034.3,1023.5,1025.3,8082389906.64,1234.7,786.55,4238535507417.68,2026-07-31 14:31:01,0,29.11,0.15,31-Jul-2025,30-Jun-2026,16.692313922410303,-30.773631682664803,,,STATE BANK OF INDIA,0.32,2026-07-31 14:32:33
0,ICICIBANKEQN,0.5,ICICIBANK,EQ,N,1434.4,5529362,1434.3,1441.9,1431.4,1433.9,7934413295.52,1494.5,1187.6,10249131021996.45,2026-07-31 14:31:00,0,-3.17,4.3,31-Jul-2025,30-Jun-2026,4.021411843425895,-20.781407881441563,,,ICICI BANK LIMITED,0.03,2026-07-31 14:32:33
0,TCSEQN,-67.3,TCS,EQ,N,2364.5,3181860,2385.0,2391.0,2326.1,2431.8,7522139770.2,3350.0,1976.8,2406638181528.07,2026-07-31 14:31:01,0,-22.17,16.34,31-Jul-2025,30-Jun-2026,29.417910447761194,-19.612505058680696,,,TATA CONSULTANCY SERVICES LIMITED,-2.77,2026-07-31 14:32:33
0,JIOFINEQN,8.05,JIOFIN,EQ,N,255.0,29002859,247.5,255.84,247.0,246.95,7304370039.15,338.6,223.3,834698516901.4,2026-07-31 14:31:01,0,-22.58,7.81,31-Jul-2025,30-Jun-2026,24.689899586532782,-14.1961486789073,,,JIO FINANCIAL SERVICES LIMITED,3.26,2026-07-31 14:32:33
0,ADANIPORTSEQN,36.4,ADANIPORTS,EQ,N,1700.5,4233926,1674.0,1708.1,1650.0,1664.1,7156732135.58,1891.1,1290.5,1251088693484.95,2026-07-31 14:31:02,0,23.79,-6.1,31-Jul-2025,30-Jun-2026,10.07879012215113,-31.770631538163503,,,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,2.19,2026-07-31 14:32:33
0,AXISBANKEQN,0.1,AXISBANK,EQ,N,1229.0,5771166,1226.2,1239.7,1226.0,1228.9,7097610793.44,1418.3,1042.5,3520798640780.92,2026-07-31 14:30:59,0,15.04,-8.66,31-Jul-2025,30-Jun-2026,13.346964676020589,-17.88968824940048,,,AXIS BANK LIMITED,0.01,2026-07-31 14:32:33
0,RELIANCEEQN,12.1,RELIANCE,EQ,N,1305.0,4796034,1295.0,1305.4,1293.6,1292.9,6234892160.34,1611.8,1249.8,8791447476768.72,2026-07-31 14:31:01,0,-6.14,0.85,31-Jul-2025,30-Jun-2026,19.034619679861024,-4.416706673067691,,,RELIANCE INDUSTRIES LIMITED,0.94,2026-07-31 14:32:33
0,BAJAJFINSVEQN,113.1,BAJAJFINSV,EQ,N,2022.5,3025622,1932.0,2026.8,1930.0,1909.4,6041440984.72,2195.0,1597.0,1168171356159.98,2026-07-31 14:31:01,0,3.84,13.63,31-Jul-2025,30-Jun-2026,7.85876993166287,-26.64370695053225,,,BAJAJ FINSERV LIMITED,5.92,2026-07-31 14:32:33
0,MARUTIEQN,33.0,MARUTI,EQ,N,14221.0,403527,14250.0,14348.0,14124.0,14188.0,5743662083.55,17370.0,12201.0,1850145000991.48,2026-07-31 14:30:57,0,12.81,0.77,31-Jul-2025,30-Jun-2026,18.128957973517558,-16.55601999836079,,,MARUTI SUZUKI INDIA LIMITED,0.23,2026-07-31 14:32:33
0,LTEQN,-2.1,LT,EQ,N,3935.6,1373838,3962.9,3973.1,3923.2,3937.7,5415435843.54,4440.0,3288.1,4593025769629.35,2026-07-31 14:31:01,0,8.22,-5.02,31-Jul-2025,30-Jun-2026,11.36036036036036,-19.692223472522127,,,LARSEN & TOUBRO LIMITED,-0.05,2026-07-31 14:32:33
0,BELEQN,4.1,BEL,EQ,N,389.0,13693063,385.0,390.6,385.0,384.9,5312634582.74,473.45,361.2,1389741544833.02,2026-07-31 14:30:59,0,1.59,-5.49,31-Jul-2025,30-Jun-2026,17.837152814447144,-7.69656699889258,,,BHARAT ELECTRONICS LIMITED,1.07,2026-07-31 14:32:33
0,HDFCLIFEEQN,2.25,HDFCLIFE,EQ,N,547.65,8414757,548.7,550.5,544.05,545.4,4593784141.44,815.0,543.0,591495944734.84,2026-07-31 14:31:01,0,-27.51,-4.9,31-Jul-2025,30-Jun-2026,32.80368098159509,-0.856353591160221,,,HDFC LIFE INSURANCE COMPANY LIMITED,0.41,2026-07-31 14:32:33
0,TATASTEELEQN,3.23,TATASTEEL,EQ,N,190.15,23725795,188.25,191.84,186.31,186.92,4485598802.7,224.4,152.51,1567398915439.64,2026-07-31 14:31:01,0,20.22,0.97,31-Jul-2025,30-Jun-2026,15.262923351158646,-24.680348829584947,,,TATA STEEL LIMITED,1.73,2026-07-31 14:32:33
0,SHRIRAMFINEQN,18.6,SHRIRAMFIN,EQ,N,1045.8,4126142,1029.2,1054.6,1029.1,1027.2,4311488298.64,1108.0,566.5,1461857748825.54,2026-07-31 14:31:01,0,65.74,0.33,31-Jul-2025,30-Jun-2026,5.613718411552346,-84.6072374227714,,,SHRIRAM FINANCE LIMITED,1.81,2026-07-31 14:32:33
0,EICHERMOTEQN,0.0,EICHERMOT,EQ,N,7830.5,547792,7899.0,7899.0,7794.0,7912.5,4297504930.88,8230.0,5386.5,1076145093252.22,2026-07-31 14:31:00,0,43.18,10.69,31-Jul-2025,30-Jun-2026,4.854191980558931,-45.37269098672608,,,EICHER MOTORS LIMITED,0.0,2026-07-31 14:32:33
0,SUNPHARMAEQN,13.8,SUNPHARMA,EQ,N,2014.9,2099393,2016.4,2046.9,2003.4,2001.1,4252152570.06,2046.9,1548.0,2139391668850.18,2026-07-31 14:31:01,0,17.96,8.09,31-Jul-2025,30-Jun-2026,1.5633396844008012,-30.161498708010335,,,SUN PHARMACEUTICAL INDUSTRIES LIMITED,0.69,2026-07-31 14:32:33
0,HINDALCOEQN,9.6,HINDALCO,EQ,N,980.0,3948540,979.8,988.0,971.05,970.4,3875334068.4,1176.0,657.5,1414250862161.57,2026-07-31 14:31:01,0,43.43,2.41,31-Jul-2025,30-Jun-2026,16.666666666666668,-49.049429657794676,,,HINDALCO INDUSTRIES LIMITED,0.99,2026-07-31 14:32:33
0,ULTRACEMCOEQN,29.0,ULTRACEMCO,EQ,N,11876.0,273431,11850.0,12009.0,11799.0,11847.0,3261681838.32,13110.0,10325.0,1402026285130.35,2026-07-31 14:31:01,0,-2.93,5.66,31-Jul-2025,30-Jun-2026,9.412662090007627,-15.021791767554479,,,ULTRATECH CEMENT LIMITED,0.24,2026-07-31 14:32:33
0,HCLTECHEQN,-3.5,HCLTECH,EQ,N,1349.2,2231109,1317.7,1356.5,1294.3,1352.7,2982546511.2,1780.1,1030.0,1416780760804.3,2026-07-31 14:31:01,0,-8.11,25.85,31-Jul-2025,30-Jun-2026,24.206505252513903,-30.990291262135923,,,HCL TECHNOLOGIES LIMITED,-0.26,2026-07-31 14:32:33
0,ITCEQN,-3.85,ITC,EQ,N,281.2,10514185,285.55,285.8,280.05,285.05,2965210453.7,427.0,275.0,2702132292823.82,2026-07-31 14:31:02,0,-31.76,-2.04,31-Jul-2025,30-Jun-2026,34.14519906323185,-2.2545454545454544,,,ITC LIMITED,-1.35,2026-07-31 14:32:33
0,TECHMEQN,-17.8,TECHM,EQ,N,1651.2,1634080,1620.0,1661.5,1610.5,1669.0,2691460486.4,1854.0,1304.1,1045182587073.96,2026-07-31 14:31:01,0,12.78,17.51,31-Jul-2025,30-Jun-2026,10.93851132686084,-26.61605705083966,,,TECH MAHINDRA LIMITED,-1.07,2026-07-31 14:32:33
0,TITANEQN,26.0,TITAN,EQ,N,4876.0,516376,4850.0,4885.5,4820.9,4850.0,2512107274.88,4885.5,3303.1,2007502015369.2,2026-07-31 14:31:01,0,45.71,10.75,31-Jul-2025,30-Jun-2026,0.19445297308361478,-47.61890345433078,,,TITAN COMPANY LIMITED,0.54,2026-07-31 14:32:33
0,WIPROEQN,-1.78,WIPRO,EQ,N,184.55,13644955,184.85,185.24,180.83,186.33,2501802499.25,273.1,169.0,498214196786.87,2026-07-31 14:31:00,0,-25.71,8.26,31-Jul-2025,30-Jun-2026,32.42402050530941,-9.201183431952662,,,WIPRO LIMITED,-0.96,2026-07-31 14:32:33
0,TMPVEQN,6.35,TMPV,EQ,N,340.55,6308207,335.55,341.95,334.5,334.2,2130912324.6,739.7,294.3,709632043240.66,2026-07-31 14:31:01,0,-48.87,-3.32,31-Jul-2025,30-Jun-2026,53.96106529674192,-15.715256540944614,,,TATA MOTORS PASSENGER VEHICLES LIMITED,1.9,2026-07-31 14:32:33
0,NESTLEINDEQN,-20.7,NESTLEIND,EQ,N,1500.0,1408371,1529.0,1529.0,1498.8,1520.7,2127780990.51,1532.6,1084.7,1072508177483.64,2026-07-31 14:31:01,0,33.47,6.75,31-Jul-2025,30-Jun-2026,2.127104267258254,-38.287083986355675,,,NESTLE INDIA LIMITED,-1.36,2026-07-31 14:32:33
0,HINDUNILVREQN,-6.9,HINDUNILVR,EQ,N,2101.0,897902,2119.6,2119.6,2091.1,2107.9,1886752493.58,2750.0,2016.0,1858938670273.06,2026-07-31 14:30:59,0,-16.68,-0.83,31-Jul-2025,30-Jun-2026,23.6,-4.216269841269841,,,HINDUSTAN UNILEVER LIMITED,-0.33,2026-07-31 14:32:33
0,ADANIENTEQN,-25.5,ADANIENT,EQ,N,3023.6,610833,3051.0,3067.5,3006.9,3049.1,1850842314.99,3245.0,1753.0,905285026165.64,2026-07-31 14:30:59,0,28.07,-0.45,31-Jul-2025,30-Jun-2026,6.822804314329738,-72.48146035367941,,,ADANI ENTERPRISES LIMITED,-0.84,2026-07-31 14:32:33
0,ASIANPAINTEQN,5.8,ASIANPAINT,EQ,N,2752.0,617234,2773.9,2774.9,2732.4,2746.2,1697862597.84,2985.7,2115.0,1241047547783.72,2026-07-31 14:30:59,0,14.85,4.41,31-Jul-2025,30-Jun-2026,7.8273101785176005,-30.11820330969267,,,ASIAN PAINTS LIMITED,0.21,2026-07-31 14:32:33
0,NTPCEQN,2.25,NTPC,EQ,N,347.1,4873529,344.1,347.7,343.55,344.85,1683950475.37,414.4,315.55,1641179564893.3,2026-07-31 14:31:01,0,3.84,-2.68,31-Jul-2025,30-Jun-2026,16.24034749034749,-9.998415465061004,,,NTPC LIMITED,0.65,2026-07-31 14:32:33
0,BAJAJ-AUTOEQN,81.0,BAJAJ-AUTO,EQ,N,11513.0,146019,11475.0,11590.0,11329.5,11432.0,1682239633.11,11590.0,7858.5,1271147059926.7,2026-07-31 14:31:02,0,43.76,18.49,31-Jul-2025,30-Jun-2026,0.6643658326143227,-46.503785709741045,,,BAJAJ AUTO LIMITED,0.71,2026-07-31 14:32:33
0,APOLLOHOSPEQN,-45.5,APOLLOHOSP,EQ,N,8942.5,186479,9025.0,9036.5,8931.0,8988.0,1673238771.2,9036.5,6696.5,918007542793.68,2026-07-31 14:30:59,0,19.3,3.03,31-Jul-2025,30-Jun-2026,1.040225751120456,-33.53990890763832,,,APOLLO HOSPITALS ENTERPRISE LIMITED,-0.51,2026-07-31 14:32:33
0,COALINDIAEQN,2.45,COALINDIA,EQ,N,414.15,4046190,413.0,415.1,410.15,417.2,1671400165.2,491.25,368.65,989241054603.34,2026-07-31 14:30:59,0,10.04,-5.67,31-Jul-2025,30-Jun-2026,15.694656488549619,-12.3423301234233,,,COAL INDIA LIMITED,0.6,2026-07-31 14:32:33
0,KOTAKBANKEQN,0.7,KOTAKBANK,EQ,N,390.1,4040038,390.2,391.85,388.4,389.4,1575332017.34,453.2,345.5,2863966389914.15,2026-07-31 14:30:57,0,-1.45,-0.57,31-Jul-2025,30-Jun-2026,13.923212709620477,-12.908827785817655,,,KOTAK MAHINDRA BANK LIMITED,0.18,2026-07-31 14:32:33
0,MAXHEALTHEQN,-27.4,MAXHEALTH,EQ,N,1097.4,1416364,1126.0,1132.0,1091.2,1124.8,1573127167.52,1301.7,903.0,814391311862.74,2026-07-31 14:31:01,0,-12.0,-2.9,31-Jul-2025,30-Jun-2026,15.69486056695091,-21.528239202657808,,,MAX HEALTHCARE INSTITUTE LIMITED,-2.44,2026-07-31 14:32:33
0,ONGCEQN,0.23,ONGC,EQ,N,241.82,6505075,241.58,242.17,238.17,241.59,1564145283.75,307.5,227.65,936837780973.34,2026-07-31 14:30:59,0,0.34,2.94,31-Jul-2025,30-Jun-2026,21.359349593495935,-6.224467384142324,,,OIL & NATURAL GAS CORPORATION LIMITED,0.1,2026-07-31 14:32:33
0,INDIGOEQN,-57.5,INDIGO,EQ,N,5173.0,269358,5260.0,5282.0,5137.5,5230.5,1407306661.86,6232.5,3895.2,1167911839467.8,2026-07-31 14:31:00,0,-12.46,-3.62,31-Jul-2025,30-Jun-2026,16.999598876855195,-32.80447730540152,,,INTERGLOBE AVIATION LIMITED,-1.1,2026-07-31 14:32:33
0,POWERGRIDEQN,-1.8,POWERGRID,EQ,N,283.9,4882411,286.3,287.4,283.0,285.7,1387141789.21,324.95,250.0,1282061052644.31,2026-07-31 14:31:01,0,-2.44,-0.84,31-Jul-2025,30-Jun-2026,12.63271272503462,-13.56,,,POWER GRID CORPORATION OF INDIA LIMITED,-0.63,2026-07-31 14:32:33
0,TRENTEQN,11.0,TRENT,EQ,N,3010.2,432438,3008.0,3026.7,2990.9,2999.2,1300362687.9,3782.67,2183.67,999221259391.51,2026-07-31 14:31:01,0,-10.06,-8.34,31-Jul-2025,30-Jun-2026,20.421289723925163,-37.85049938864389,,,TRENT LIMITED,0.37,2026-07-31 14:32:33
0,TATACONSUMEQN,-8.4,TATACONSUM,EQ,N,1085.8,984239,1098.9,1098.9,1081.8,1094.2,1068962293.12,1282.7,1007.2,705124661536.45,2026-07-31 14:31:01,0,1.15,0.92,31-Jul-2025,30-Jun-2026,15.350432681063381,-7.803812549642574,,,TATA CONSUMER PRODUCTS LIMITED,-0.77,2026-07-31 14:32:33
0,CIPLAEQN,5.4,CIPLA,EQ,N,1471.8,700333,1473.4,1478.8,1462.3,1466.4,1031597512.33,1673.0,1165.7,826122206189.72,2026-07-31 14:31:01,0,-5.22,0.55,31-Jul-2025,30-Jun-2026,12.026300059772863,-26.258900231620487,,,CIPLA LIMITED,0.37,2026-07-31 14:32:33
0,JSWSTEELEQN,-0.9,JSWSTEEL,EQ,N,1269.9,797366,1276.4,1282.2,1262.0,1270.8,1012160453.08,1328.0,1018.0,1187575949682.73,2026-07-31 14:31:00,0,21.11,3.52,31-Jul-2025,30-Jun-2026,4.375,-24.74459724950884,,,JSW STEEL LIMITED,-0.07,2026-07-31 14:32:33
0,DRREDDYEQN,7.3,DRREDDY,EQ,N,1152.1,665443,1152.0,1154.3,1141.7,1144.8,764234667.78,1414.9,1101.0,700461311246.03,2026-07-31 14:31:00,0,-9.3,-15.11,31-Jul-2025,30-Jun-2026,18.573750795109195,-4.641235240690282,,,DR. REDDY'S LABORATORIES LIMITED,0.64,2026-07-31 14:32:33
0,SBILIFEEQN,1.8,SBILIFE,EQ,N,1879.3,366752,1885.0,1898.9,1870.6,1877.5,691100133.76,2132.0,1700.4,842212485674.82,2026-07-31 14:31:02,0,2.06,6.39,31-Jul-2025,30-Jun-2026,11.852720450281426,-10.521053869677722,,,SBI LIFE INSURANCE COMPANY LIMITED,0.1,2026-07-31 14:32:33
0,GRASIMEQN,-5.0,GRASIM,EQ,N,3099.8,183379,3115.7,3135.9,3093.5,3104.8,571304437.97,3246.0,2502.5,1166246908447.58,2026-07-31 14:31:01,0,12.92,0.04,31-Jul-2025,30-Jun-2026,4.504004929143561,-23.86813186813187,,,GRASIM INDUSTRIES LIMITED,-0.16,2026-07-31 14:32:33
1,NIFTY 50,72.85,NIFTY 50,,,24390.0,284956649,24361.45,24429.4,24299.7,24317.15,240939419259.22,26373.2,22182.55,,2026-07-31 14:32:04,0,-1.53,2.2,30-Jul-2025,30-Jun-2026,7.5197549027042605,-9.951290541439104,,,,0.3,2026-07-31 14:33:04
0,BAJFINANCEEQN,93.8,BAJFINANCE,EQ,N,1147.3,33951416,1095.0,1151.5,1083.6,1053.5,38022190778.4,1151.5,787.9,3067489318760.0,2026-07-31 14:32:01,0,30.24,14.23,31-Jul-2025,30-Jun-2026,0.364741641337386,-45.61492575199898,,,BAJAJ FINANCE LIMITED,8.9,2026-07-31 14:33:04
0,M&MEQN,129.3,M&M,EQ,N,3413.0,5210511,3379.9,3457.0,3243.3,3283.7,17660453878.29,3839.9,2896.0,3038621777608.44,2026-07-31 14:31:57,0,6.56,11.22,31-Jul-2025,30-Jun-2026,11.117477017630668,-17.85220994475138,,,MAHINDRA & MAHINDRA LIMITED,3.94,2026-07-31 14:33:04
0,HDFCBANKEQN,-5.35,HDFCBANK,EQ,N,748.6,13831511,753.95,757.55,748.0,753.95,10384975089.02,1020.5,726.65,11433870722728.2,2026-07-31 14:32:00,0,-25.82,-6.19,31-Jul-2025,30-Jun-2026,26.643802057814796,-3.0207114842083533,,,HDFC BANK LIMITED,-0.71,2026-07-31 14:33:04
0,INFYEQN,-22.6,INFY,EQ,N,1132.5,9121614,1118.9,1139.3,1107.2,1155.1,10280332626.42,1728.0,982.4,3961450719794.52,2026-07-31 14:32:01,0,-24.95,13.2,31-Jul-2025,30-Jun-2026,34.46180555555556,-15.278908794788274,,,INFOSYS LIMITED,-1.96,2026-07-31 14:33:04
0,BHARTIARTLEQN,14.1,BHARTIARTL,EQ,N,1970.9,4494391,1969.0,1976.4,1947.4,1956.8,8828287297.39,2174.5,1740.5,6121041530062.15,2026-07-31 14:32:00,0,2.97,6.43,31-Jul-2025,30-Jun-2026,9.363071970567947,-13.237575409365125,,,BHARTI AIRTEL LIMITED,0.72,2026-07-31 14:33:04
0,ETERNALEQN,-6.6,ETERNAL,EQ,N,304.05,26776116,312.5,316.0,301.8,310.65,8222409701.28,368.45,212.6,2191988911967.43,2026-07-31 14:32:00,0,-1.22,14.91,31-Jul-2025,30-Jun-2026,17.47862667933234,-43.01505174035748,,,ETERNAL LIMITED,-2.12,2026-07-31 14:33:04
